acc,latency,throughput,layers,region_summary
0.8509174311926605,0.00024085466628410927,4151.881362432945,none,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8520642201834863,0.002873788295859613,347.9727443530694,bert.encoder.layer.3.attention.self.key,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8509174311926605,0.00024085466628410927,4151.881362432945,none,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8520642201834863,0.002873788295859613,347.9727443530694,bert.encoder.layer.3.attention.self.key,"LL=L2, LH=L2, HL=L2, HH=L2"
