acc,latency,throughput,layers,region_summary
0.8509174311926605,0.0002431815412928032,4112.154214846217,none,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8520642201834863,0.010670920642200429,93.71262644811424,bert.encoder.layer.1.output.dense,"LL=L2, LH=L2, HL=L2, HH=L2"
