acc,latency,throughput,layers,region_summary
0.8509174311926605,0.0002391925183574214,4180.732770686902,none,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8543577981651376,0.01062325100228751,94.13314246125498,bert.encoder.layer.1.output.dense,"LL=L2, LH=L2, HL=L2, HH=L2"
0.8509174311926605,0.0002391925183574214,4180.732770686902,none,"LL=L2, LH=L2, HL=L2, HH=L2"
