acc,latency,throughput,layers,region_summary
0.8509174311926605,0.00023754821673602745,4209.671677355666,none,-
0.8532110091743119,0.09917865617316814,10.08281457508335,"bert.encoder.layer.0.attention.self.query, bert.encoder.layer.0.attention.self.key, bert.encoder.layer.0.attention.self.value, bert.encoder.layer.0.attention.output.dense, bert.encoder.layer.0.intermediate.dense, bert.encoder.layer.0.output.dense, bert.encoder.layer.1.attention.self.query, bert.encoder.layer.1.attention.self.key, bert.encoder.layer.1.attention.self.value, bert.encoder.layer.1.attention.output.dense, bert.encoder.layer.1.intermediate.dense, bert.encoder.layer.1.output.dense, bert.encoder.layer.2.attention.self.query, bert.encoder.layer.2.attention.self.key, bert.encoder.layer.2.attention.self.value, bert.encoder.layer.2.attention.output.dense, bert.encoder.layer.2.intermediate.dense, bert.encoder.layer.2.output.dense, bert.encoder.layer.3.attention.self.query, bert.encoder.layer.3.attention.self.key, bert.encoder.layer.3.attention.self.value, bert.encoder.layer.3.attention.output.dense, bert.encoder.layer.3.intermediate.dense, bert.encoder.layer.3.output.dense, bert.encoder.layer.4.attention.self.query, bert.encoder.layer.4.attention.self.key, bert.encoder.layer.4.attention.self.value, bert.encoder.layer.4.attention.output.dense, bert.encoder.layer.4.intermediate.dense, bert.encoder.layer.4.output.dense, bert.encoder.layer.5.attention.self.query, bert.encoder.layer.5.attention.self.key, bert.encoder.layer.5.attention.self.value, bert.encoder.layer.5.attention.output.dense, bert.encoder.layer.5.intermediate.dense, bert.encoder.layer.5.output.dense, bert.pooler.dense, classifier",-
0.8520642201834863,0.0057959363795750144,172.53467507407746,bert.encoder.layer.1.output.dense,-
