acc,latency,throughput,layers,region_summary
0.8509174311926605,0.00023892314334887554,4185.446357282351,none,-
0.8520642201834863,0.001623941878445736,615.7855852311004,bert.encoder.layer.1.attention.self.query,-
0.8532110091743119,0.005922218293579452,168.85564672348295,"bert.encoder.layer.0.attention.output.dense, bert.encoder.layer.1.attention.output.dense, bert.encoder.layer.3.attention.self.value, bert.encoder.layer.4.attention.self.key",-
0.8509174311926605,0.00023892314334887554,4185.446357282351,none,-
