acc,latency,throughput,layers,region_summary
0.7430690774223458,0.03866359047751117,25.864126627909894,backbone.feature_projection.projection,"LL=L2, LH=L2, HL=L2, HH=L2"
0.7439035697728326,0.05641950881270284,17.724365579284346,backbone.encoder.layers.0.attention.out_proj,"LL=L2, LH=L2, HL=L2, HH=L2"
