acc,latency,throughput,layers,region_summary
0.7420491423273066,0.03862253270004657,25.891621550722235,backbone.feature_projection.projection,"LL=L2, LH=L2, HL=L2, HH=L2"
0.7429763560500696,0.0563749388655506,17.738378437711734,backbone.encoder.layers.0.attention.out_proj,"LL=L2, LH=L2, HL=L2, HH=L2"
